pothole_width_pixels,pothole_height_pixels,pothole_area_pixels,aspect_ratio,relative_size,pothole_width_mm,pothole_height_mm,pothole_area_mm2,avg_color_r,std_color_r,max_color_r,min_color_r,avg_color_g,std_color_g,max_color_g,min_color_g,avg_color_b,std_color_b,max_color_b,min_color_b,avg_hsv_h,std_hsv_h,avg_hsv_s,std_hsv_s,avg_hsv_v,std_hsv_v,compactness,perimeter_pixels,perimeter_mm,fourier_mean,fourier_std,fourier_max,edge_density,hist_mean,hist_std,hist_skewness,hist_kurtosis,hist_energy,hist_entropy,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,eccentricity,solidity,extent,euler_number,equivalent_diameter,orientation,gradient_mean_magnitude,gradient_std_magnitude,gradient_mean_angle,gradient_std_angle,lbp_mean_r1,lbp_std_r1,lbp_mean_r2,lbp_std_r2,lbp_mean_r3,lbp_std_r3,haralick_0,haralick_1,haralick_2,haralick_3,haralick_4,haralick_5,haralick_6,haralick_7,haralick_8,haralick_9,haralick_10,haralick_11,haralick_12,hu_moment_0,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24,gabor_mean_f0.1_t0.00,gabor_std_f0.1_t0.00,gabor_mean_f0.5_t0.00,gabor_std_f0.5_t0.00,gabor_mean_f0.1_t0.79,gabor_std_f0.1_t0.79,gabor_mean_f0.5_t0.79,gabor_std_f0.5_t0.79,gabor_mean_f0.1_t1.57,gabor_std_f0.1_t1.57,gabor_mean_f0.5_t1.57,gabor_std_f0.5_t1.57,gabor_mean_f0.1_t2.36,gabor_std_f0.1_t2.36,gabor_mean_f0.5_t2.36,gabor_std_f0.5_t2.36,hog_mean,hog_std,hog_max,hog_min,hog_center_mean,hog_center_std,hog_edge_mean,hog_edge_std,hog_hist_bin_0,hog_hist_bin_1,hog_hist_bin_2,hog_hist_bin_3,hog_hist_bin_4,hog_hist_bin_5,hog_hist_bin_6,hog_hist_bin_7,hog_hist_bin_8,hog_hist_bin_9,num_blobs,contour_area,contour_perimeter,contour_circularity,fractal_dimension,image_file,avg_blob_size,std_blob_size
196,254,49784,0.7716535433070866,0.3484224965706447,1463.8447952135878,1897.0233570625066,2776947.7676345576,139.8584083239595,56.23172171115184,255,0,126.12588381809417,50.82570621391007,255,0,114.19815603406717,46.1711328143205,248,0,20.166880925598587,26.257986072472455,49.13436043708822,27.491123230612512,140.0507391933151,55.842464144407,6.0778396870288836,900,6721.736304552189,166.86551327226908,17.020116881006757,313.4872400846957,85.44221034870641,194.46875,137.2593,0.4132626530326638,-1.0727192458192312,14504502.0,-397985.66,1305.1594185339125,25.93991520290144,0.055174814469438824,0.008839990335833969,0.7558644773468752,0.6814323751040047,0.5278106984311913,0.5278000964165194,-522,182.9088359742665,-0.03594836452278852,165.12396088482814,119.8311786467501,3.1954520534707447,1.8229937339831848,4.881206813434035,3.018960441870539,11.599951791740319,6.47238016212944,19.274546038887998,9.197940596419368,7.681743157050369e-05,1366.3052420153251,0.744475333063699,2673.0015721223435,0.05323891178677269,257.73980212232453,9325.701046474092,8.482865984051084,14.185215845075788,5.626261515269793e-05,6.183470625083564,-0.13612290538148025,0.9332370455306106,[2.87078803],[6.86995009],[12.14450681],[13.07370174],[-25.90633854],[16.86977438],[25.77877462],0.31830988618378875,0.0011483309369437259,0.022096381301027236,0.022996188271557545,0.016056625236947085,0.014039629262868022,0.023815644643026886,0.03252725735782418,0.01832686624737447,0.008435798627393893,0.009433817431254711,0.021542099590070043,0.03629883374390617,0.0281125794359759,0.03053807391524035,0.016097681526506993,0.015118515488011368,0.019563035530298464,0.024237104528826894,0.02047704467856893,0.020090525248768337,0.027166574994021617,0.036424571055055636,0.026281286998983577,0.029194873178217846,96.04798730515829,120.81828444862668,92.44833681504097,118.81011094128769,79.17591997428893,116.8521660814155,73.92903342439338,114.07370910729074,79.11079865016873,116.65849742898986,79.0313353687932,115.33255327541748,89.05795034549253,120.01756240776551,77.34051100755262,115.41174061156292,0.15072375891932938,0.07113456452939344,0.4678613013910823,0.0,0.1457202694252366,0.08089116670799103,0.15240387719425827,0.06745988430106563,6700,10349,7442,321,28,0,0,0,0,0,1,15412.0,3096.830847144127,0.0201945367785933,1.8528644425506156,p1227.jpg,6.7899274826049805,0.0
404,376,151904,1.074468085106383,0.61043376224653,2505.0219590190727,2331.4065757207213,5840224.667581869,151.54080866863282,50.323698154800844,255,13,136.26769538655992,44.95250844270254,255,11,124.4205419212134,40.54496909011281,255,8,22.91277385717295,33.35891606458222,45.22339767221403,23.13822825778983,151.86775858436908,49.7809490650279,6.267012796802332,1560,9672.857069479587,162.42211264748087,24.086101254381877,337.3791722999778,69.3669027807036,593.375,435.8361,0.08096163178949468,-1.538081892519107,138764030.0,-1471581.4,298.9253207328028,12.18557626313308,0.10658527361006541,0.01120394903719773,0.9282815116653795,0.4782137053805378,0.515842446147555,0.514871234463872,-527,315.56510902392523,-1.159562256506533,118.08388702094977,87.75079313400242,3.1658413660987477,1.7855440978002575,4.649238993048241,2.6457472702917495,10.979098641247104,6.2348545363790535,18.425637244575523,9.268702730988176,9.590153586176458e-05,556.7498607092061,0.8664749718368994,2084.6896020438644,0.08161430201873957,279.03136501988195,7782.008547466277,8.474397953565308,13.81976679863957,0.00010135309887096616,5.506413493224833,-0.16362273260826457,0.9520667871246892,[2.93155521],[8.0728569],[11.16484348],[11.47007444],[-22.78981412],[15.64243414],[-23.77801302],0.31830988618379424,0.02484265221706082,0.04155671191445157,0.005945108808807852,0.017136549264178343,0.042061956475101,0.030369303673878637,0.029655723091725802,0.04190227470017896,0.019424400753155737,0.029473219066691717,0.015434383419136607,0.011295354557861266,0.02465429559394849,0.02113933662213242,0.027102033598878278,0.020454660147285537,0.01713466491499988,0.02692956452294428,0.014621990336796675,0.0007290382287819577,0.01249576864716219,0.013466513611467766,0.02099436234299086,0.015836667288789307,73.06798372656415,114.01405969075944,28.380470560353906,79.21790714450198,71.99905861596798,113.766670350828,35.34933247314093,87.41976397656362,80.09864783020855,116.89773478514364,69.24633979355383,110.9707790274423,79.46849325890035,116.849813007235,36.7998670212766,88.88783667449678,0.1512076732061095,0.0701000523339803,0.47854875172316463,0.0,0.15323454348397764,0.06555114382772644,0.15282928465491002,0.06649050703425612,22260,33622,24947,289,26,0,0,0,0,0,3,65688.0,7099.960245132446,0.016375104085488625,1.7645865693267924,p1970.jpg,6.954987208048503,0.6497851033292615
460,201,92460,2.288557213930348,0.4329259727489816,5943.503309792702,2597.0525331920285,15435590.32673234,166.61797534068788,61.4512189061426,255,28,124.53909798831927,48.396798382439265,242,18,88.89419208306295,34.609926675094606,190,0,13.655148172182566,3.9317965915431863,118.30903093229504,17.07209428888951,166.61797534068788,61.4512189061426,4.6106429220663765,1322,17081.11168596946,131.50196465588851,28.574385427761275,326.50826865568615,19.043640493186242,361.17188,251.6012,-0.05918784135875337,-1.2754048289052224,49599560.0,-828453.1,42.172265036472794,4.689482868879925,0.22968244503793492,0.01791661513212244,0.9917177147123966,0.8955679924729038,0.6222041964092581,0.6222041964092581,-157,270.64404255233325,1.5566443220665616,59.68142325818285,55.93721187206206,3.01128822463152,1.7697584826602346,4.519143413367943,2.0811180941314125,9.778206792126324,5.230758427810614,16.05340687865023,8.440218883177534,0.00024108723884488632,109.43074770271024,0.978533191384881,2548.3224403219183,0.1843059133781963,266.0885560486146,10083.859013584908,8.52580883742036,12.510335987715504,0.00028581342670275673,4.238969284371066,-0.34013793297634576,0.9965475187501018,[2.75733716],[5.85156444],[10.92794938],[11.02057745],[21.99640274],[13.94762962],[23.06717459],0.31830988618379424,0.04306575961020142,0.07060547924556555,0.054665277217590534,0.0234859869305388,0.043045637431408844,0.05484108002118409,0.028735009734715218,0.05405836726906853,0.034008524470324444,0.053813523874331796,0.014855152224988606,0.03602439142554378,0.00832263081789123,0.0353644493308279,0.03734423117531829,0.02228099037279423,0.03928105805334948,0.023844563318402862,0.03421992580461549,0.0013265567320260197,0.021817049355914764,0.03418657317325292,0.03977775251270246,0.02620687497271935,39.14523036988968,91.44466404777148,1.6622106857019252,19.53388270923635,50.41755353666451,100.95211300817628,0.8124053644819381,14.109323768627208,63.85359074194246,109.12920120317999,15.701524983776768,60.43203385475962,37.69293748648064,90.10000747770181,0.3691866753190569,9.444535547452547,0.13922776973999212,0.09161553309967779,0.6765972533323232,0.0,0.1313348328031029,0.10261062061306055,0.14418967119876283,0.08358897350812125,19081,14968,13130,874,262,41,28,0,0,0,3,30258.0,1717.1412581205368,0.1289549555513845,1.5010055939138758,p410.jpg,7.1804178555806475,1.0960815380544484
436,296,129056,1.472972972972973,0.5299431687526691,3107.683430051696,2109.803429576381,6556601.158760761,122.71545685593851,59.66261264703078,255,0,115.57242592363005,55.23679127672126,255,1,109.5209831391024,50.17663669747834,255,0,47.28844842548971,48.26725962989583,39.19928558145301,26.687803764031962,125.12256694768163,57.60717765683658,5.839738743758776,1464,10434.973719256155,160.534762586703,24.713302159788043,330.60753355655834,76.30280653359782,504.125,259.49283,-0.4862064388323249,-0.957086539585291,82298510.0,-1190613.6,483.73619913012476,15.943592730660257,0.0774068163521507,0.00908254978504985,0.9220016346211984,0.7878866802411177,0.43601460388139407,0.43399764443342426,16,267.04708742208084,1.4872597306080222,139.93592582261226,99.11340720607261,3.1553429873811276,1.8222475609017184,4.541718323828416,2.460822123283966,10.510925489709894,6.006042520920643,17.72040044631788,9.249622586349298,7.57348879000539e-05,608.6448566858843,0.9019532833832703,3103.9489643753104,0.0715064334573709,234.16815750835616,11807.151000815309,8.721611452369615,14.096796293870984,9.108150083152719e-05,5.602070872941594,-0.18158980248423107,0.9673225880504338,[2.84192644],[6.49235371],[10.29511072],[10.58478118],[22.60982365],[13.83463384],[-21.02487392],0.31830988618379635,0.020242104329761076,0.0018095545088037536,0.04881640184753375,0.010619005970337294,0.08009888728375174,0.03782595337279101,0.024273952547618816,0.015445327400491095,0.03375442324978989,0.035500370870241583,0.01763090956702576,0.0041384217451463775,0.0170748558211235,0.0030086372116725868,0.011665337148048245,0.008796819427422524,0.005997654881269056,0.0194881454127238,0.010873014659750064,0.0028677632645904656,0.025996804361665612,0.015707780103389524,0.018599661601866095,0.011653947681939733,89.60354419786759,119.71667844680731,55.094935531862134,103.42426860504517,84.80813755269031,118.73516227573907,31.18133213488718,82.9751753853906,89.74684633027523,119.84470979086228,48.05005578973469,98.40134218248507,92.36463240763699,120.47409495760064,34.887436461691046,87.00764918937443,0.14942123972542715,0.07383136794322337,0.4011218316540111,0.0,0.15140684853694333,0.06966881648066722,0.15144270158193765,0.0695908464609667,20458,26783,21083,361,3,0,0,0,0,0,9,26267.0,2280.7434108257294,0.06345523845011747,1.6995600050672808,p1999.jpg,6.70365842183431,0.7061919083171498
217,268,58156,0.8097014925373134,0.22201861480785823,933.8752505922467,1153.3574523443417,1077091.9798305074,97.62084737602311,66.00305280554826,255,3,82.14187702042781,55.08604877210058,255,0,71.57220235229383,46.563610058303944,234,0,24.078495769997936,38.137592643921174,63.80335648944219,31.38082744265761,97.72809340394801,65.8909802865139,6.145752352128632,970,4174.465405873177,149.65925550661134,24.816356439995804,308.4064678237987,57.681494600729074,227.17188,194.50081,1.361014976906312,2.1846927821604547,22896032.0,-484469.06,259.126882946357,10.522439883912957,0.1629485164498786,0.020412150934321062,0.9601838118628636,0.7510859100114672,0.3073113694201802,0.3073113694201802,135,150.8487227108895,0.10391616216972918,103.43678872462425,91.6583683564389,3.081691623651352,1.7787701510759648,4.721163766421349,2.6476886206499293,10.962996079510283,6.153297026982772,18.225823646743244,9.150986128034006,0.000309672154375111,458.65994499288536,0.9294691291474118,3251.4867026831475,0.12612927930914491,170.81780187531052,12547.286865739708,8.463074213127559,13.241043316059427,0.00013366510072449059,5.292755215626549,-0.233186700945635,0.9833348166629357,[2.67899878],[6.44879707],[10.04078318],[11.18802721],[21.94256562],[14.46326673],[-21.96385057],0.3183098861837862,0.011478722944208312,0.06169408746675108,0.06106865373984797,0.07830646411823715,0.05832079467747955,0.09094669838952965,0.10243516117878838,0.07016412056230686,0.0860298448061831,0.07073832786981499,0.07669276904603456,0.07497049738098278,0.07077183589577869,0.07881942866706167,0.08254113617446758,0.05289628619712951,0.06028958682626673,0.07589513311353178,0.04688421164520101,0.06471473427366674,0.06651676616704873,0.068835941552172,0.07929557850935716,0.05799046032645443,76.3897104340051,115.22647561964747,21.528062452713392,70.24905303173105,76.45806107710297,115.67595985989036,31.1530882454089,82.97583442930318,71.21664144714217,113.1593178591616,71.7073732718894,112.51731401705875,69.40050897585803,112.52650476421252,29.6251977439989,81.18674138684219,0.14673581682967096,0.07903402958487482,0.44705848109172996,0.0,0.14281741873651602,0.085912529226001,0.14896171041238815,0.0747541744952495,9671,11299,8509,439,34,0,0,0,0,0,0,8933.0,1355.6854138374329,0.061078639001449705,1.6182723955384104,p1972.jpg,,
642,383,245886,1.6762402088772845,0.854043652833544,3941.8324327898004,2351.5916226767813,9269580.126944132,138.81250254182834,56.087915462572845,255,10,117.5607110612235,50.30676598150797,255,0,97.78628714119552,45.70090069774672,255,0,16.4043133809977,14.875503431242345,76.91588378354197,35.723420603271585,138.84357791822225,56.03188729725916,5.528993500763742,2050,12586.848110933164,162.8767659383779,28.351437833750914,344.2799888324341,62.16899294795149,960.4922,663.196,0.23808253222473416,-1.2270328022564445,348767740.0,-2534691.0,299.69642326159834,11.480401461487709,0.14330204137090866,0.013008884797657118,0.9427014708998301,0.8367817868923746,0.5754333308931782,0.5754333308931782,-843,424.44308973538836,-1.5198094231651715,129.54130348354417,110.2280547991791,3.0882543502559914,1.7825807261808329,4.560023750843887,2.421333012198465,10.55298390310957,5.939185859449546,17.680843968343055,9.178299656170632,0.00012105769683188632,672.9840210293326,0.8713327511810067,2615.198448845552,0.10554136566141092,243.27287053611215,9787.809774352858,8.541946546093621,13.842440622664894,0.00011131958508254179,5.531619297759908,-0.17842990897834937,0.9610814634990276,[2.77789567],[6.13579051],[10.99956405],[10.84515893],[21.98103282],[13.92057863],[-21.8692642],0.3183098861837799,0.025190500339517585,0.018395399541167687,0.05878022466086526,0.04891503513524831,0.015399103544656486,0.032784431538210985,0.02586992365149954,0.03674540977495958,0.06238783865577756,0.06320901121069618,0.04235886764777372,0.007816830947939207,0.012752716259334326,0.020521267635502164,0.024936133873788523,0.058348090442788686,0.05977041143719832,0.07178614632450125,0.023791714333117626,0.007739630436875392,0.000415306429604246,0.009606411130681215,0.011170174396129644,0.029011014988795384,75.94704863229302,115.1537949304359,14.32324329160668,58.01114620651141,84.30995257965073,118.2183127846975,28.500646641126377,79.75211542387522,85.70516011484997,118.60651248143884,63.97976297959217,107.95331435924362,79.09882628535175,116.48136900789305,26.320522518565515,77.01958664638191,0.14532997019399446,0.08159030295596147,0.4807942772682189,0.0,0.14610685097328632,0.08019080914779965,0.14836841387095517,0.07592490723578842,45108,45390,38100,2151,75,0,0,0,0,0,15,94585.0,4776.609625339508,0.05209459107359594,1.7860530629142906,p1966.jpg,7.324230130513509,1.1818925421396933
203,176,35728,1.1534090909090908,0.25004899078973153,947.862823224986,821.7923984610716,778946.4629101439,123.08827810120914,55.39032343486651,255,4,112.27916480071653,50.66258904836,255,0,103.02521831616659,46.343478377058574,253,0,36.99862852664577,50.3047221752616,43.57285602328706,31.718030914659867,123.52062807881774,55.156415310835676,6.219731098009621,758,3539.310443372115,165.3938113688749,16.703491011049636,304.47771173858894,87.14593596059113,139.5625,93.38443,0.40169065444370045,-0.9635678959591756,7218776.0,-267280.1,1425.1606941937794,27.710592934281365,0.04694133045590933,0.00845066419817049,0.7294236004701194,0.5276436363450903,0.414728356705013,0.4147167487684729,1,137.35206709162009,1.343273204874844,175.02195332582605,119.57876938561715,3.1485446507336254,1.8301704154172524,4.916648007165248,3.062665487478579,11.684253246753247,6.514170928533973,19.35960591133005,9.212154917961008,6.989275353459627e-05,1542.0630468911818,0.7075240158732549,2635.8673916040143,0.045816965658388366,228.72507976521172,9001.406519524888,8.527219421665169,14.209252094123816,4.970269407084517e-05,6.288971100691593,-0.14133200506887772,0.9396599801961572,[2.8199351],[7.30860278],[11.22325058],[11.64748388],[-23.14270721],[-16.18053406],[-23.39191507],0.318309886183792,0.015202471486270155,0.0027216893268516046,0.013782381507199725,0.01587080078494096,0.00972814673519112,0.03505386585619997,0.06365693227249633,0.028419646394316777,0.04087168998919326,0.016626771665550804,0.008103438467023806,0.03667121471651596,0.039094883970887,0.021260567198375685,0.02960330542237463,0.02993735590779342,0.024584575649858643,0.028114073841251006,0.041415210109660844,0.0323565333243271,0.012914543387574948,0.0162368983959782,0.0165427415247695,0.02584460184913308,95.1524854455889,121.0970020827825,95.41796350201523,119.60584168593259,85.03828929690998,118.83079941645192,84.26494626063591,118.00894507559272,85.55040864308106,118.89491054745521,87.1277709359606,117.97582189250177,90.40075011195701,120.40815282339831,84.4256605463502,118.0578949141806,0.15282899550993273,0.0664911716344451,0.3609610793260949,0.0,0.15009654757597507,0.07244863131435612,0.15381172785672467,0.06418512403762273,4542,7853,5696,53,0,0,0,0,0,0,0,4557.0,1545.6996947526932,0.023968378278596814,1.7781563488141945,p1219.jpg,,
188,147,27636,1.2789115646258504,0.19392867668729738,1510.4055414713055,1181.0085882780952,1783801.9162604383,129.52380952380952,55.15938016376853,255,0,118.23085830076711,50.444515277501026,255,0,107.9982269503546,45.32272342532703,249,0,26.641518309451442,39.949304574037164,42.55854682298451,33.06355163372935,129.6684759009987,55.03765227069689,6.097733539908874,670,5382.828259498801,162.9240938814605,16.712426862508043,300.36116294306873,92.27095093356492,107.953125,71.93393,0.19729397179768363,-1.3134831889870153,4308062.0,-196721.56,1316.4192949908677,27.32343846629953,0.042761015495412856,0.008334615136101231,0.7453123095067643,0.7189914830749293,0.38431471897506425,0.3842451874366768,221,116.27781699680594,1.4242860236013597,183.22119550849436,121.6020536213807,3.0861297447100076,1.8424458938670427,4.901577652337531,3.085587937007352,11.645969025908236,6.511249717325239,19.266029816181792,9.262737821002846,6.665437112353455e-05,1592.1483729888728,0.6926205653790267,2589.501084029802,0.03879606514104912,240.8739022648619,8765.855963130378,8.516814518259824,14.181591568726592,4.628727984715073e-05,6.330191295924616,-0.14309860925031218,0.9414891008437135,[2.85022504],[6.80899623],[11.85345228],[11.80186635],[-23.63949267],[-15.2142514],[24.30358498],0.3183098861837895,0.017340452581512858,0.052712753067521434,0.041502163500083136,0.0193227756386435,0.00608929276076929,0.014867357232213116,0.03306468691915619,0.030009434502147655,0.019223153345026295,0.006994912100661287,0.01460310481478351,0.002486302122032857,0.01612917951173556,0.03147073069103564,0.028339943440555567,0.01219001595834679,0.013762838505069395,0.010506041117493424,0.022880159703446434,0.017730230713208412,0.021731880764372918,0.026408025555167577,0.019910878121493062,0.029710472038728324,88.15555796786799,119.59134569192281,99.55688232739905,120.55142241914126,91.19036763641627,120.54614277764337,88.73936170212765,119.50589214826971,96.46410479085252,120.68281715929152,94.0832971486467,119.5749707220176,90.3729555652048,120.37503676851918,87.99363149515125,119.25690684662528,0.15271476693034902,0.06675311030333098,0.3732957853020055,0.0,0.14938747505866373,0.07389966217010926,0.1544337909274547,0.06267361481306354,3321,5968,4079,96,0,0,0,0,0,0,0,3156.0,801.2102383375168,0.06178084982058512,1.752431607052427,p1225.jpg,,
137,199,27263,0.6884422110552764,0.19080512863581647,1693.0489391675203,2459.246269301727,4163624.2873929706,82.46080768807542,45.590889558796476,255,0,77.84528481825184,42.14034041201026,255,0,72.12265708102557,39.12027311293355,244,0,44.58555551480028,42.73955668807331,43.95092249569013,31.80566998435494,84.12753548765727,45.174802444401976,5.869401440110916,672,8304.590416938494,161.88458999082528,15.900402376600262,291.5448238575616,78.65220261893408,106.49609,115.2541,1.1250423546163157,-0.08119045294738081,6303981.0,-204914.23,1259.5208394917279,24.477830328113537,0.054624904863767386,0.0115567056890857,0.6535026659364346,0.7586155735805861,0.21619236708581513,0.21567692476983458,462,86.52542125319447,0.10971640125823123,151.49507919599083,118.71376049735495,3.0983958191567003,1.8324583723416172,4.987052048563988,3.136938871124236,11.9431463888787,6.544669521765872,19.761141473792318,9.156708202860115,0.00012559058312165008,1421.551292817518,0.6098805421422764,1821.6283038791082,0.050472800152234806,157.07986279846398,5864.961922698915,8.071706871937856,13.523226682469543,5.944602062296584e-05,6.166880913402319,-0.1270027284462581,0.9158968623949462,[2.66384615],[6.2161867],[10.75172082],[11.1704011],[22.3847426],[14.55567852],[22.21250576],0.3183098861837374,0.007385853388676976,0.04586289404628798,0.04124880426294454,0.012498984066555238,0.012954018438452019,0.022320891127879453,0.04804122535171208,0.04959239068189417,0.015229664840602225,0.015104941267004695,0.025693702603437344,0.01694029310305798,0.039741264333251064,0.016526201103745454,0.03284666268358187,0.011357795800816323,0.018728792599801335,0.035987783645518474,0.03643247262901118,0.005460845745619149,0.02828236705618736,0.01828489100437051,0.005926330056311371,0.024627552003362144,86.96988592598026,118.7690805604303,89.75413564171221,118.51935715811062,77.58273117411876,116.24759933885193,85.40545794666764,118.44508315646952,76.01665260609617,115.51963719068992,97.65220261893408,120.59793811592974,76.18963430290137,115.76212881936468,83.07585372116054,117.6913217974996,0.154045943250414,0.0636209489241886,0.33012806319164417,0.0,0.15369003905850898,0.06447596194030152,0.15425584975844975,0.06311030493748603,3073,6065,4076,34,0,0,0,0,0,0,0,1590.0,450.9604573249817,0.09824943552021155,1.703841816493931,p1345.jpg,,
217,249,54033,0.8714859437751004,0.3781599059376837,666.4941002012807,764.778944470594,509720.6544478138,119.73142338941018,61.8544739556653,255,0,107.52797364573502,55.4609830465924,255,0,98.86175115207374,50.32902518823376,253,0,28.788647678270685,40.178183435257466,49.80328688023985,35.74580161290707,120.4975477948661,60.82100095968884,6.224206649607381,932,2862.5460893437494,169.3341132457479,17.31882736391774,311.9902167141139,82.7016823052579,211.0664,116.78456,-0.14117899544609086,-1.023782806362876,14896041.0,-431719.56,1582.609493529269,28.942715305659583,0.046792704399165864,0.007963923233823235,0.7507189825395358,0.5155386752056746,0.5303077976642173,0.5302685395961727,-724,190.99963203040963,0.4991603720016411,185.2718137459254,134.76629750223358,3.149399862155732,1.8364330305030891,4.889067791904947,3.015935788312992,11.576369996113486,6.485404002184411,19.195010456572835,9.275783733894603,6.321319144502308e-05,1646.2147591815624,0.7407098911985688,3174.2170095850347,0.04724764348513921,220.10124766307797,11050.653279158563,8.630102953791152,14.436494899136243,4.9999629573106044e-05,6.315738082261887,-0.13279664032905816,0.9320253674460307,[2.79656081],[7.29177004],[11.33627632],[12.71067502],[25.35019017],[16.41101637],[24.74726432],0.3183098861837839,0.00206682450024751,0.023745718839724626,0.03835353879014638,0.008341709941813946,0.01695646762664344,0.0021222382818003025,0.0075590863278480365,0.026417923797927904,0.012695733248739717,0.01687130773901411,0.025582958510011633,0.04121502619417323,0.042878157239865836,0.03883228229466435,0.04162116989925114,0.00832074915974618,0.010337128929460026,0.01633204523911044,0.019826266901487196,0.0645922337605746,0.05600910803380136,0.046451390593928464,0.04637273246160031,0.02637423000923097,95.42070586493439,121.20786614778356,97.57959025040253,119.99942442228419,93.47334036607259,120.79324779994899,80.37014417115466,116.61327662955097,81.06745877519293,117.42454392287597,84.33566524161161,117.28058337425531,92.1799640960154,120.54635753646694,81.27618307330705,116.94340475463794,0.15070954022884792,0.07116468406060274,0.718956525293325,0.0,0.14699212947171716,0.07855629603199801,0.15142657531905532,0.0696259295136606,7889,11529,8448,185,26,2,0,1,0,0,1,10613.0,2555.502858042717,0.020421859607131353,1.8734020152650728,p1147.jpg,6.84246826171875,0.0
206,193,39758,1.067357512953368,0.27825368830659836,1609.652986468065,1508.0729436327017,2427474.1175300637,136.99823934805573,56.6942384976265,255,0,123.09590522662106,52.44860496350796,255,0,109.96589365662257,48.84091394299888,255,0,20.519618693093214,26.343465468336117,57.250465315156696,38.703351152996404,137.27088887771015,56.10247780325256,6.269859608278748,798,6235.451860201533,168.3478932841068,16.400311840591442,308.49785337682994,91.17863071583078,155.30469,99.19588,0.15583236343252288,-1.3406354095013282,8693598.0,-302534.38,1780.7411853910442,32.08737520535682,0.04025076105507042,0.007848404926512943,0.6836211164246138,0.40874690519202217,0.5277931485487197,0.5277931485487197,-630,163.4553719114874,1.3041485754521989,194.73251874089402,124.49141409899147,3.123299825231423,1.8461319489898613,4.945721615775441,3.1205747066034197,11.786558680014085,6.580165256398516,19.494642587655314,9.286338745702954,6.105949629010111e-05,1875.7670108181433,0.6665923946798089,2812.7681517068695,0.04060390657744163,251.29018122106993,9375.305596009346,8.498210568007561,14.377416866422188,3.993817040168622e-05,6.461213156326928,-0.12547528155317983,0.9231553569228373,[2.86382027],[7.96370929],[11.37114321],[12.25573559],[-24.07030419],[18.17103013],[25.21173085],0.3183098861837886,0.008880642113980323,0.01657885375401413,0.011729278495623463,0.01672697294833696,0.022652336563968856,0.03048391046084357,0.006934975805694543,0.012416016348759844,0.02241839558887928,0.006975950568140996,0.026149077292098807,0.04231967710676678,0.015462713794509336,0.03900338733710318,0.014271604385941977,0.015212013373779806,0.011624577999300202,0.009683698199896217,0.01730520067098461,0.02933309742195779,0.03200872370349778,0.03729146982676203,0.023769305269747614,0.021354943506907056,97.98641782785855,121.44736499632758,101.36591377835907,120.15604580288029,89.2760702248604,120.05999366528256,90.91138890286231,119.76595832479711,86.39624729614165,119.12789933184284,95.35233160621762,119.86134196781872,90.14595804617939,120.30010347149637,89.61637909351577,119.46332140272095,0.15294774042824213,0.06621756920721447,0.4509471057667137,0.0,0.149467722228256,0.07373722116715015,0.1539453375416705,0.06386400256130272,4737,9046,5958,120,11,0,0,0,0,0,1,9533.0,2672.5810667276382,0.01677172304494702,1.8058787649846852,p1184.jpg,6.628047466278076,0.0
